Canal,Tratamiento,Concentracion,Celula,Voltaje,Corriente,Var1,Var2
Nav1.4,Control,2,5,0,-0.5821089149,0.9728731776,
Nav1.4,Control,2,5,5,,,
Nav1.4,Control,2,5,10,-0.3701227307,,
Nav1.4,Control,2,5,15,,,
Nav1.4,Control,2,5,20,-0.2489679456,,
Nav1.4,Control,2,5,25,,,
Nav1.4,Control,2,5,30,-0.1459572464,,
Nav1.4,Control,2,5,35,,,
Nav1.4,Control,2,5,40,-0.07707075775,,
Nav1.4,Control,2,5,45,,,
Nav1.4,Control,2,5,50,-0.0241921097,,
Nav1.4,Control,2,5,55,,,
Nav1.4,Control,2,5,60,0.02094615996,,
Nav1.4,Control,2,5,65,,,
Nav1.4,Veneno,2,5,-90,-0.02622251213,0.01246889628,
Nav1.4,Veneno,2,5,-85,,,
Nav1.4,Veneno,2,5,-80,-0.01076027751,0.005633372802,
Nav1.4,Veneno,2,5,-75,,,
Nav1.4,Veneno,2,5,-70,0.01212790608,-0.007062785778,
Nav1.4,Veneno,2,5,-65,,,
Nav1.4,Veneno,2,5,-60,-0.01443368196,0.009469569934,
Nav1.4,Veneno,2,5,-55,,,
Nav1.4,Veneno,2,5,-50,-0.002237960696,0.001681061413,
Nav1.4,Veneno,2,5,-45,,,
Nav1.4,Veneno,2,5,-40,0.02309162915,-0.02028536272,
Nav1.4,Veneno,2,5,-35,,,
Nav1.4,Veneno,2,5,-30,0.02289949358,-0.02422200075,
Nav1.4,Veneno,2,5,-25,,,
Nav1.4,Veneno,2,5,-20,-0.0172932893,0.02298228549,
Nav1.4,Veneno,2,5,-15,,,
Nav1.4,Veneno,2,5,-10,-0.3223899603,0.5761873591,
Nav1.4,Veneno,2,5,-5,,,
Nav1.4,Veneno,2,5,0,-0.3297028542,0.899392623,
Nav1.4,Veneno,2,5,5,,,
Nav1.4,Veneno,2,5,10,-0.1511298269,,
Nav1.4,Veneno,2,5,15,,,
Nav1.4,Veneno,2,5,20,0.0192938894,,
Nav1.4,Veneno,2,5,25,,,
Nav1.4,Veneno,2,5,30,0.05026358366,,
Nav1.4,Veneno,2,5,35,,,
Nav1.4,Veneno,2,5,40,0.1127568036,,
Nav1.4,Veneno,2,5,45,,,
Nav1.4,Veneno,2,5,50,0.1541137695,,
Nav1.4,Veneno,2,5,55,,,
Nav1.4,Veneno,2,5,60,0.2130579054,,
Nav1.4,Veneno,2,5,65,,,
Nav1.7,Control,2,1,-90,-0.06843999028,0.01231302818,0.9972460029
Nav1.7,Control,2,1,-85,-0.06192189455,0.01167595273,1
Nav1.7,Control,2,1,-80,-0.05649206787,0.01119009335,0.9994128635
Nav1.7,Control,2,1,-75,-0.03694353998,0.007707119381,0.964194639
Nav1.7,Control,2,1,-70,-0.02759249508,0.006079703492,0.9039332097
Nav1.7,Control,2,1,-65,-0.01151606441,0.002688476416,0.79251208
Nav1.7,Control,2,1,-60,-0.0009327977896,0.0002315484345,0.6723945555
Nav1.7,Control,2,1,-55,0.007727280259,-0.002047747367,0.5620193469
Nav1.7,Control,2,1,-50,0.01075600088,-0.003056913643,0.4602857051
Nav1.7,Control,2,1,-45,0.01379048824,-0.004225529134,0.381623133
Nav1.7,Control,2,1,-40,0.005516201258,-0.00183345191,0.304649853
Nav1.7,Control,2,1,-35,-0.04335223138,0.01574342169,0.2109345244
Nav1.7,Control,2,1,-30,-0.1910688281,0.0764672007,0.0999476371
Nav1.7,Control,2,1,-25,-0.671110332,0.2991043165,0.01645213058
Nav1.7,Control,2,1,-20,-1.409537792,0.7087507795,0.003947130824
Nav1.7,Control,2,1,-15,-1.596472383,0.9207970622,-0.0084482259
Nav1.7,Control,2,1,-10,-1.478824258,1,-0.007396523677
Nav1.7,Control,2,1,-5,-1.220012188,0.9968604355,-0.008106316015
Nav1.7,Control,2,1,0,-0.9319665432,0.9618960756,0
Nav1.7,Control,2,1,5,-0.5935956836,,
Nav1.7,Control,2,1,10,-0.3328891993,,
Nav1.7,Control,2,1,15,-0.08905375004,,
Nav1.7,Control,2,1,20,0.03149068356,,
Nav1.7,Control,2,1,25,0.1534055322,,
Nav1.7,Control,2,1,30,0.1717679054,,
Nav1.7,Control,2,1,35,0.189784795,,
Nav1.7,Control,2,1,40,0.2808077931,,
Nav1.7,Control,2,1,45,0.3005002737,,
Nav1.7,Control,2,1,50,0.2760055661,,
Nav1.7,Control,2,1,55,0.2728098631,,
Nav1.7,Control,2,1,60,0.327044785,,
Nav1.7,Control,2,1,65,0.3574817777,,
Nav1.7,Veneno,2,1,-90,-0.07566906512,0.02192517983,1
Nav1.7,Veneno,2,1,-85,-0.07359096408,0.02224933177,0.9570624908
Nav1.7,Veneno,2,1,-80,-0.07004510611,0.02213901435,0.9335778626
Nav1.7,Veneno,2,1,-75,-0.06912595034,0.02288791343,0.835018646
Nav1.7,Veneno,2,1,-70,-0.06318955123,0.02196741713,0.753119082
Nav1.7,Veneno,2,1,-65,-0.0349389948,0.0127849105,0.6179601057
Nav1.7,Veneno,2,1,-60,-0.02012706921,0.007773624385,0.5303204116
Nav1.7,Veneno,2,1,-55,0.005558557808,-0.002273004888,0.4461841154
Nav1.7,Veneno,2,1,-50,0.03630501777,-0.01577255101,0.3735822875
Nav1.7,Veneno,2,1,-45,-0.01184009388,0.005486343712,0.3215138005
Nav1.7,Veneno,2,1,-40,-0.05745660514,0.02852264174,0.2786910343
Nav1.7,Veneno,2,1,-35,-0.08554367721,0.04572721268,0.1959102108
Nav1.7,Veneno,2,1,-30,-0.2566855252,0.1486259728,0.09265017362
Nav1.7,Veneno,2,1,-25,-0.5763026476,0.3639710312,0.04278809756
Nav1.7,Veneno,2,1,-20,-0.9767259955,0.6784265318,0.04421935565
Nav1.7,Veneno,2,1,-15,-1.182334542,0.912287321,0.01732007825
Nav1.7,Veneno,2,1,-10,-1.152329206,1,0.01510499509
Nav1.7,Veneno,2,1,-5,-1.007236242,0.9986010786,0.007669423137
Nav1.7,Veneno,2,1,0,-0.7664961815,0.886158287,0
Nav1.7,Veneno,2,1,5,-0.5436089039,,
Nav1.7,Veneno,2,1,10,-0.3379349411,,
Nav1.7,Veneno,2,1,15,-0.1767403781,,
Nav1.7,Veneno,2,1,20,-0.07794334739,,
Nav1.7,Veneno,2,1,25,-0.03444126621,,
Nav1.7,Veneno,2,1,30,0.003847394139,,
Nav1.7,Veneno,2,1,35,0.02957298607,,
Nav1.7,Veneno,2,1,40,0.05098978803,,
Nav1.7,Veneno,2,1,45,0.06956554949,,
Nav1.7,Veneno,2,1,50,0.08742559701,,
Nav1.7,Veneno,2,1,55,0.1054745615,,
Nav1.7,Veneno,2,1,60,0.117707029,,
Nav1.7,Veneno,2,1,65,0.1526714563,,
Nav1.7,Control,2,2,-90,0.0003526508808,-0.00009978861952,1
Nav1.7,Control,2,2,-85,-0.01140340418,0.003393118263,0.9591621839
Nav1.7,Control,2,2,-80,-0.02635362744,0.008267777647,0.9399816449
Nav1.7,Control,2,2,-75,-0.02278985083,0.007560637977,0.889363749
Nav1.7,Control,2,2,-70,-0.01478407159,0.005203749931,0.8669375787
Nav1.7,Control,2,2,-65,-0.0210910365,0.007905756095,0.8140860912
Nav1.7,Control,2,2,-60,-0.02200995386,0.008823133472,0.7449358969
Nav1.7,Control,2,2,-55,-0.01852755994,0.007981410309,0.6618910436
Nav1.7,Control,2,2,-50,-0.02260674536,0.01052404185,0.5852874504
Nav1.7,Control,2,2,-45,-0.02067057416,0.01046679933,0.4984374361
Nav1.7,Control,2,2,-40,-0.01615736261,0.008968159869,0.393371308
Nav1.7,Control,2,2,-35,-0.05024549365,0.03085570494,0.246496197
Nav1.7,Control,2,2,-30,-0.1794060618,0.1232889165,0.09093266397
Nav1.7,Control,2,2,-25,-0.5431789756,0.4237185145,0.01376726776
Nav1.7,Control,2,2,-20,-0.8800761104,0.7937915425,0.008818056745
Nav1.7,Control,2,2,-15,-0.8574659824,0.916620042,0.001310085771
Nav1.7,Control,2,2,-10,-0.7622307539,1,-0.003018199384
Nav1.7,Control,2,2,-5,-0.5630221963,0.9559007639,-0.006441252969
Nav1.7,Control,2,2,0,-0.3648410439,0.8775233009,0
Nav1.7,Control,2,2,5,-0.1770731658,,
Nav1.7,Control,2,2,10,-0.03120591864,,
Nav1.7,Control,2,2,15,0.0501132533,,
Nav1.7,Control,2,2,20,0.06408013403,,
Nav1.7,Control,2,2,25,0.0783148855,,
Nav1.7,Control,2,2,30,0.07773844153,,
Nav1.7,Control,2,2,35,0.1070047989,,
Nav1.7,Control,2,2,40,0.1228196919,,
Nav1.7,Control,2,2,45,0.1493699849,,
Nav1.7,Control,2,2,50,0.1133965403,,
Nav1.7,Control,2,2,55,0.08994208276,,
Nav1.7,Control,2,2,60,0.08754475415,,
Nav1.7,Control,2,2,65,0.09793768823,,
Nav1.7,Veneno,2,2,-90,-0.05380610004,0.02311069243,1
Nav1.7,Veneno,2,2,-85,-0.007567048073,0.003370471989,0.9829645685
Nav1.7,Veneno,2,2,-80,-0.02337712049,0.01081267867,0.9335350341
Nav1.7,Veneno,2,2,-75,-0.04791916162,0.02305002919,0.8976952688
Nav1.7,Veneno,2,2,-70,-0.04164172709,0.02086437138,0.8742482368
Nav1.7,Veneno,2,2,-65,-0.05284463242,0.02762772573,0.837139472
Nav1.7,Veneno,2,2,-60,-0.05965038016,0.03260209249,0.7667238837
Nav1.7,Veneno,2,2,-55,-0.06239368021,0.03572378483,0.6881252135
Nav1.7,Veneno,2,2,-50,-0.0679590404,0.04085382636,0.596900522
Nav1.7,Veneno,2,2,-45,-0.07285169512,0.04609764327,0.5166738934
Nav1.7,Veneno,2,2,-40,-0.08188226819,0.05468706951,0.4621529368
Nav1.7,Veneno,2,2,-35,-0.125873521,0.08900704825,0.3787961128
Nav1.7,Veneno,2,2,-30,-0.2525575757,0.1897350046,0.2233983718
Nav1.7,Veneno,2,2,-25,-0.5175190568,0.4146732188,0.1915245901
Nav1.7,Veneno,2,2,-20,-0.800348103,0.6870375597,0.1752275202
Nav1.7,Veneno,2,2,-15,-0.9806413651,0.906460321,0.1744584235
Nav1.7,Veneno,2,2,-10,-0.9826955795,0.9839297877,0.1672058764
Nav1.7,Veneno,2,2,-5,-0.9156553149,1,0.1691132317
Nav1.7,Veneno,2,2,0,-0.7410422564,0.8900713577,0.1803906913
Nav1.7,Veneno,2,2,5,-0.6230278611,,
Nav1.7,Veneno,2,2,10,-0.4966883361,,
Nav1.7,Veneno,2,2,15,-0.4069338441,,
Nav1.7,Veneno,2,2,20,-0.3335669637,,
Nav1.7,Veneno,2,2,25,-0.2128289342,,
Nav1.7,Veneno,2,2,30,-0.1023487374,,
Nav1.7,Veneno,2,2,35,-0.07071874291,,
Nav1.7,Veneno,2,2,40,-0.08069438487,,
Nav1.7,Veneno,2,2,45,-0.04565823451,,
Nav1.7,Veneno,2,2,50,-0.001020533964,,
Nav1.7,Veneno,2,2,55,0.0255363211,,
Nav1.7,Veneno,2,2,60,0.09065689147,,
Nav1.7,Veneno,2,2,65,0.1206067801,,
Nav1.7,Control,2,3,-90,-0.0709181577,0.01581526716,1
Nav1.7,Control,2,3,-85,-0.05609600246,0.01300981102,0.9990565371
Nav1.7,Control,2,3,-80,-0.04741023481,0.0114531641,0.9631883338
Nav1.7,Control,2,3,-75,-0.03902494162,0.009837014753,0.9201203639
Nav1.7,Control,2,3,-70,-0.02998234332,0.007900864944,0.8711609458
Nav1.7,Control,2,3,-65,-0.02691650391,0.007430402134,0.8010750323
Nav1.7,Control,2,3,-60,-0.01800067723,0.00521736417,0.7132166949
Nav1.7,Control,2,3,-55,-0.01385967433,0.00422833018,0.6211552857
Nav1.7,Control,2,3,-50,-0.01826829463,0.00588260382,0.5482390446
Nav1.7,Control,2,3,-45,-0.01653583348,0.005637582551,0.4539655456
Nav1.7,Control,2,3,-40,-0.03490271792,0.01264221336,0.3654132655
Nav1.7,Control,2,3,-35,-0.1088491604,0.04205150375,0.2388657455
Nav1.7,Control,2,3,-30,-0.378408581,0.1566171593,0.1159275336
Nav1.7,Control,2,3,-25,-1.132413387,0.5046849926,0.03505146402
Nav1.7,Control,2,3,-20,-1.717872024,0.8293020125,0.02165215727
Nav1.7,Control,2,3,-15,-1.824608445,0.9607590103,0.008871107299
Nav1.7,Control,2,3,-10,-1.726797223,1,0.004361816874
Nav1.7,Control,2,3,-5,-1.510507464,0.9717235277,-0.007086299006
Nav1.7,Control,2,3,0,-1.256070614,0.9087952887,0
Nav1.7,Control,2,3,5,-0.9893704653,,
Nav1.7,Control,2,3,10,-0.7154071331,,
Nav1.7,Control,2,3,15,-0.4897601902,,
Nav1.7,Control,2,3,20,-0.3191997707,,
Nav1.7,Control,2,3,25,-0.1549541801,,
Nav1.7,Control,2,3,30,-0.05834960938,,
Nav1.7,Control,2,3,35,-0.009793794714,,
Nav1.7,Control,2,3,40,-0.001746544614,,
Nav1.7,Control,2,3,45,0.007164588198,,
Nav1.7,Control,2,3,50,0.04848539084,,
Nav1.7,Control,2,3,55,0.08984844387,,
Nav1.7,Control,2,3,60,0.1046283394,,
Nav1.7,Control,2,3,65,0.118642956,,
Nav1.7,Veneno,2,3,-90,-0.03145571053,0.01215162743,1
Nav1.7,Veneno,2,3,-85,-0.03348644823,0.01375302915,0.992604076
Nav1.7,Veneno,2,3,-80,-0.03838433325,0.01642092361,0.9629628464
Nav1.7,Veneno,2,3,-75,-0.04079182819,0.01820893028,0.9234542933
Nav1.7,Veneno,2,3,-70,-0.03451877087,0.01610848107,0.8757006306
Nav1.7,Veneno,2,3,-65,-0.03356933594,0.01641068167,0.8021871426
Nav1.7,Veneno,2,3,-60,-0.02678388357,0.01374757374,0.7254152808
Nav1.7,Veneno,2,3,-55,-0.01082055364,0.005845956133,0.6415221775
Nav1.7,Veneno,2,3,-50,0.0008816188201,-0.0005027390829,0.5420850077
Nav1.7,Veneno,2,3,-45,0.0059490446,-0.003591734711,0.464253981
Nav1.7,Veneno,2,3,-40,-0.01071882807,0.006875453919,0.3633491638
Nav1.7,Veneno,2,3,-35,-0.1090155691,0.07458219765,0.2418950951
Nav1.7,Veneno,2,3,-30,-0.367608726,0.2694352297,0.1982466748
Nav1.7,Veneno,2,3,-25,-0.828152895,0.6536061391,0.180261167
Nav1.7,Veneno,2,3,-20,-1.063428283,0.9091181358,0.1535552106
Nav1.7,Veneno,2,3,-15,-1.058797956,0.9872976019,0.1450170567
Nav1.7,Veneno,2,3,-10,-0.9751044512,1,0.1542728804
Nav1.7,Veneno,2,3,-5,-0.8596575856,0.9793446266,0.1621256724
Nav1.7,Veneno,2,3,0,-0.7598839402,0.9736199861,0.1755490262
Nav1.7,Veneno,2,3,5,-0.6158296466,,
Nav1.7,Veneno,2,3,10,-0.4770839214,,
Nav1.7,Veneno,2,3,15,-0.3953721821,,
Nav1.7,Veneno,2,3,20,-0.2588945627,,
Nav1.7,Veneno,2,3,25,-0.1719307601,,
Nav1.7,Veneno,2,3,30,-0.1056699455,,
Nav1.7,Veneno,2,3,35,-0.07720570266,,
Nav1.7,Veneno,2,3,40,-0.02953423373,,
Nav1.7,Veneno,2,3,45,0.01571090147,,
Nav1.7,Veneno,2,3,50,0.05692093447,,
Nav1.7,Veneno,2,3,55,0.06284360588,,
Nav1.7,Veneno,2,3,60,0.08396854997,,
Nav1.7,Veneno,2,3,65,0.09964554012,,
Nav1.7,Control,2,4,-90,-0.01472719386,0.005487647707,1
Nav1.7,Control,2,4,-85,-0.007560484111,0.002965773827,0.977268018
Nav1.7,Control,2,4,-80,-0.003251925111,0.001346669299,0.9775556132
Nav1.7,Control,2,4,-75,0.003041915596,-0.001333976159,0.9532397997
Nav1.7,Control,2,4,-70,0.00202466175,-0.000943509652,0.9222593921
Nav1.7,Control,2,4,-65,0.002746582031,-0.001365487526,0.823278863
Nav1.7,Control,2,4,-60,0.002477500588,-0.001319942778,0.7867634698
Nav1.7,Control,2,4,-55,0.01177059673,-0.006754920394,0.7341138705
Nav1.7,Control,2,4,-50,0.01895043068,-0.01178459498,0.6610621832
Nav1.7,Control,2,4,-45,0.01880932972,-0.01276408012,0.5603436068
Nav1.7,Control,2,4,-40,0.002746582031,-0.002050973232,0.4334920037
Nav1.7,Control,2,4,-35,-0.05930911005,0.04923116964,0.2937822524
Nav1.7,Control,2,4,-30,-0.3259900808,0.3045917065,0.1581696071
Nav1.7,Control,2,4,-25,-0.7064753771,0.7549436673,0.1510132489
Nav1.7,Control,2,4,-20,-0.7540795207,0.9410173761,0.150338008
Nav1.7,Control,2,4,-15,-0.666891098,1,0.159774259
Nav1.7,Control,2,4,-10,-0.5204132795,0.977417117,0.1580946214
Nav1.7,Control,2,4,-5,-0.3684193492,0.9257153735,0.1445362155
Nav1.7,Control,2,4,0,-0.2069813758,0.7854199968,0.1487917336
Nav1.7,Control,2,4,5,-0.08059594035,,
Nav1.7,Control,2,4,10,0.005197832361,,
Nav1.7,Control,2,4,15,0.01875026152,,
Nav1.7,Control,2,4,20,0.02595634758,,
Nav1.7,Control,2,4,25,0.03143638745,,
Nav1.7,Control,2,4,30,0.04650813341,,
Nav1.7,Control,2,4,35,0.05531885475,,
Nav1.7,Control,2,4,40,0.07355721295,,
Nav1.7,Control,2,4,45,0.08069109917,,
Nav1.7,Control,2,4,50,0.0905879885,,
Nav1.7,Control,2,4,55,0.102279827,,
Nav1.7,Control,2,4,60,0.1189496443,,
Nav1.7,Control,2,4,65,0.1306021065,,
Nav1.7,Veneno,2,4,-90,-0.02600228973,0.01766355731,1
Nav1.7,Veneno,2,4,-85,-0.01148511097,0.0081137526,0.9468768441
Nav1.7,Veneno,2,4,-80,-0.005926318467,0.00436099766,0.9450560925
Nav1.7,Veneno,2,4,-75,-0.00444309786,0.003411571129,0.9362786573
Nav1.7,Veneno,2,4,-70,0.0004101842642,-0.0003292574057,0.9047301523
Nav1.7,Veneno,2,4,-65,0.001233829185,-0.001037519334,0.8751584091
Nav1.7,Veneno,2,4,-60,0.001627604477,-0.001437006305,0.8549126908
Nav1.7,Veneno,2,4,-55,0.003402873874,-0.003162344729,0.8129409815
Nav1.7,Veneno,2,4,-50,-0.009174961597,0.008999602744,0.7333058674
Nav1.7,Veneno,2,4,-45,-0.02870292962,0.02980852875,0.6583763803
Nav1.7,Veneno,2,4,-40,-0.04482146353,0.04945354086,0.562742375
Nav1.7,Veneno,2,4,-35,-0.09478168935,0.1115394204,0.4875621989
Nav1.7,Veneno,2,4,-30,-0.2381486744,0.3002437846,0.4229564942
Nav1.7,Veneno,2,4,-25,-0.4534518421,0.615593545,0.3967094177
Nav1.7,Veneno,2,4,-20,-0.5745245814,0.8448469068,0.3862105798
Nav1.7,Veneno,2,4,-15,-0.5745147467,0.9214960058,0.4015568623
Nav1.7,Veneno,2,4,-10,-0.5229761004,0.9225459187,0.4166524922
Nav1.7,Veneno,2,4,-5,-0.4834968746,0.9474602631,0.4109490711
Nav1.7,Veneno,2,4,0,-0.4448937774,0.9805185947,0.4067069506
Nav1.7,Veneno,2,4,5,-0.3942083418,,
Nav1.7,Veneno,2,4,10,-0.3405827284,,
Nav1.7,Veneno,2,4,15,-0.2833081484,,
Nav1.7,Veneno,2,4,20,-0.222843945,,
Nav1.7,Veneno,2,4,25,-0.1579301059,,
Nav1.7,Veneno,2,4,30,-0.1057352051,,
Nav1.7,Veneno,2,4,35,-0.05508586764,,
Nav1.7,Veneno,2,4,40,-0.003491472453,,
Nav1.7,Veneno,2,4,45,0.04624233395,,
Nav1.7,Veneno,2,4,50,0.08602347225,,
Nav1.7,Veneno,2,4,55,0.1078025252,,
Nav1.7,Veneno,2,4,60,0.108458817,,
Nav1.7,Veneno,2,4,65,0.1348614395,,
Nav1.7,Control,2,5,-90,-0.01685065031,0.003956161944,0.9895433205
Nav1.7,Control,2,5,-85,-0.01460719854,0.003597559064,0.9880495092
Nav1.7,Control,2,5,-80,-0.02573649213,0.006665286023,1
Nav1.7,Control,2,5,-75,-0.01640526205,0.004479571958,0.9769526248
Nav1.7,Control,2,5,-70,-0.02393018082,0.00690983855,0.920401195
Nav1.7,Control,2,5,-65,-0.02209637687,0.006769372123,0.8247972685
Nav1.7,Control,2,5,-60,-0.01897313446,0.006189984077,0.7121212121
Nav1.7,Control,2,5,-55,-0.006317961961,0.002204376045,0.6103286385
Nav1.7,Control,2,5,-50,-0.0003271698952,0.0001226703783,0.4963721724
Nav1.7,Control,2,5,-45,0.006730362773,-0.0027270177,0.437900128
Nav1.7,Control,2,5,-40,0.005146749318,-0.00226829394,0.3501920615
Nav1.7,Control,2,5,-35,-0.01920957863,0.009280164349,0.2520273154
Nav1.7,Control,2,5,-30,-0.1463881433,0.07824367079,0.1239863423
Nav1.7,Control,2,5,-25,-0.6356701851,0.3802101656,0.0155783184
Nav1.7,Control,2,5,-20,-1.064582348,0.7228009409,-0.02219376867
Nav1.7,Control,2,5,-15,-1.123769999,0.8822031979,-0.02774221084
Nav1.7,Control,2,5,-10,-1.036781073,0.9646382275,-0.02688860435
Nav1.7,Control,2,5,-5,-0.8757527471,1,-0.01621852326
Nav1.7,Control,2,5,0,-0.6493315697,0.9595304678,0
Nav1.7,Control,2,5,5,-0.4007645249,,
Nav1.7,Control,2,5,10,-0.1766967773,,
Nav1.7,Control,2,5,15,-0.02119459212,,
Nav1.7,Control,2,5,20,0.036717318,,
Nav1.7,Control,2,5,25,0.06312739849,,
Nav1.7,Control,2,5,30,0.07952715456,,
Nav1.7,Control,2,5,35,0.08589461446,,
Nav1.7,Control,2,5,40,0.09458249807,,
Nav1.7,Control,2,5,45,0.1094261408,,
Nav1.7,Control,2,5,50,0.1342553496,,
Nav1.7,Control,2,5,55,0.1502069682,,
Nav1.7,Control,2,5,60,0.1638683975,,
Nav1.7,Control,2,5,65,0.173801735,,
Nav1.7,Veneno,2,5,-90,-0.05237437785,0.02348189118,0.9904812269
Nav1.7,Veneno,2,5,-85,-0.06388063729,0.02982418668,1
Nav1.7,Veneno,2,5,-80,-0.05677399784,0.02764879618,0.9444738234
Nav1.7,Veneno,2,5,-75,-0.05120736361,0.02606118609,0.9071919619
Nav1.7,Veneno,2,5,-70,-0.04196449369,0.02236458592,0.8194077208
Nav1.7,Veneno,2,5,-65,-0.03203780577,0.01791950998,0.7445795875
Nav1.7,Veneno,2,5,-60,-0.02107125893,0.01239949478,0.6694870439
Nav1.7,Veneno,2,5,-55,-0.009641293436,0.005985199733,0.5687466949
Nav1.7,Veneno,2,5,-50,-0.001107674092,0.0007276093745,0.5005288207
Nav1.7,Veneno,2,5,-45,0.002718325704,-0.001895837948,0.4291380222
Nav1.7,Veneno,2,5,-40,-0.01118130237,0.008311196281,0.3844526705
Nav1.7,Veneno,2,5,-35,-0.03300984576,0.02626454524,0.3151771549
Nav1.7,Veneno,2,5,-30,-0.06964789331,0.05961407206,0.2213114754
Nav1.7,Veneno,2,5,-25,-0.2849070132,0.2638505744,0.1591750397
Nav1.7,Veneno,2,5,-20,-0.5458040833,0.5505965587,0.134056055
Nav1.7,Veneno,2,5,-15,-0.7813856602,0.865525764,0.1332628239
Nav1.7,Veneno,2,5,-10,-0.8108209968,0.9957536203,0.1337916446
Nav1.7,Veneno,2,5,-5,-0.7257701755,1,0.1451612903
Nav1.7,Veneno,2,5,0,-0.6073393822,0.9530456025,0.1530936013
Nav1.7,Veneno,2,5,5,-0.4560767412,,
Nav1.7,Veneno,2,5,10,-0.3279029131,,
Nav1.7,Veneno,2,5,15,-0.2147533298,,
Nav1.7,Veneno,2,5,20,-0.1276002079,,
Nav1.7,Veneno,2,5,25,-0.08357295394,,
Nav1.7,Veneno,2,5,30,-0.04366274178,,
Nav1.7,Veneno,2,5,35,-0.006764728576,,
Nav1.7,Veneno,2,5,40,0.02128601074,,
Nav1.7,Veneno,2,5,45,0.04552205279,,
Nav1.7,Veneno,2,5,50,0.07421705127,,
Nav1.7,Veneno,2,5,55,0.09671528637,,
Nav1.7,Veneno,2,5,60,0.1167551726,,
Nav1.7,Veneno,2,5,65,0.1384593844,,
Nav1.7,Control,2,6,-90,-0.04527724534,0.007912587229,1
Nav1.7,Control,2,6,-85,-0.0368064791,0.006752260469,0.9951863077
Nav1.7,Control,2,6,-80,-0.03027799726,0.005845406895,0.9873417722
Nav1.7,Control,2,6,-75,-0.03853771091,0.00785106023,0.9711178463
Nav1.7,Control,2,6,-70,-0.05191125721,0.01119402844,0.918523801
Nav1.7,Control,2,6,-65,-0.06055314839,0.01386857445,0.833660189
Nav1.7,Control,2,6,-60,-0.06397853792,0.01562350005,0.7634159387
Nav1.7,Control,2,6,-55,-0.0712171942,0.01862458979,0.6880014263
Nav1.7,Control,2,6,-50,-0.07969366014,0.02243228155,0.6150829025
Nav1.7,Control,2,6,-45,-0.08098851889,0.02468078995,0.4922446069
Nav1.7,Control,2,6,-40,-0.09686906636,0.03217978251,0.3672668925
Nav1.7,Control,2,6,-35,-0.1643785089,0.06001290258,0.2512034231
Nav1.7,Control,2,6,-30,-0.4681254029,0.1896888423,0.1092886433
Nav1.7,Control,2,6,-25,-1.311822295,0.5971878432,0.05063291139
Nav1.7,Control,2,6,-20,-1.621167898,0.8419583651,0.04581921911
Nav1.7,Control,2,6,-15,-1.558632493,0.9421821242,0.02264218221
Nav1.7,Control,2,6,-10,-1.380595207,0.9981990558,0.01016223926
Nav1.7,Control,2,6,-5,-1.09970808,0.9890415318,0.00249598859
Nav1.7,Control,2,6,0,-0.8406993747,1,0
Nav1.7,Control,2,6,5,-0.4843367934,,
Nav1.7,Control,2,6,10,-0.1891319752,,
Nav1.7,Control,2,6,15,-0.005786933005,,
Nav1.7,Control,2,6,20,0.0716792345,,
Nav1.7,Control,2,6,25,0.0841229856,,
Nav1.7,Control,2,6,30,0.1030923724,,
Nav1.7,Control,2,6,35,0.1201337278,,
Nav1.7,Control,2,6,40,0.09138730913,,
Nav1.7,Control,2,6,45,0.09291889518,,
Nav1.7,Control,2,6,50,0.09662378579,,
Nav1.7,Control,2,6,55,0.152844578,,
Nav1.7,Control,2,6,60,0.1772843152,,
Nav1.7,Control,2,6,65,0.1798226833,,
Nav1.7,Veneno,2,6,-90,-0.0407249108,0.01133050285,0.9730236043
Nav1.7,Veneno,2,6,-85,-0.05758453161,0.01665194974,1
Nav1.7,Veneno,2,6,-80,-0.06988793612,0.02103804397,0.9775196703
Nav1.7,Veneno,2,6,-75,-0.07469846308,0.02344708071,0.9565380292
Nav1.7,Veneno,2,6,-70,-0.07750661671,0.02541462645,0.946796553
Nav1.7,Veneno,2,6,-65,-0.09513185918,0.0326516536,0.8892843762
Nav1.7,Veneno,2,6,-60,-0.08374664932,0.03015298017,0.7633945298
Nav1.7,Veneno,2,6,-55,-0.05263212696,0.019927011,0.6403147246
Nav1.7,Veneno,2,6,-50,-0.02600686811,0.01038157394,0.5297864369
Nav1.7,Veneno,2,6,-45,-0.02520645037,0.01064033773,0.45841139
Nav1.7,Veneno,2,6,-40,-0.057474792,0.02574106609,0.4211315099
Nav1.7,Veneno,2,6,-35,-0.1072344929,0.0511454202,0.3270887973
Nav1.7,Veneno,2,6,-30,-0.2003104389,0.1021725094,0.1955788685
Nav1.7,Veneno,2,6,-25,-0.4576753378,0.2508682393,0.08205320345
Nav1.7,Veneno,2,6,-20,-0.9192965031,0.5445363706,0.03034844511
Nav1.7,Veneno,2,6,-15,-1.304422975,0.8404396969,0.0001873360809
Nav1.7,Veneno,2,6,-10,-1.404100418,0.9916485903,-0.03184713376
Nav1.7,Veneno,2,6,-5,-1.279778719,1,-0.02266766579
Nav1.7,Veneno,2,6,0,-1.084771395,0.948531827,0
Nav1.7,Veneno,2,6,5,-0.921826303,,
Nav1.7,Veneno,2,6,10,-0.6895580888,,
Nav1.7,Veneno,2,6,15,-0.4191375077,,
Nav1.7,Veneno,2,6,20,-0.2893334031,,
